grupo_atividade_economica,id_parlamentar,nome_eleitoral,sg_partido,uf,cnpj,razao_social,data_entrada_sociedade
"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",1186,Luis Carlos Heinze,PP,RS,96486568000303,IMEMBUY ALIMENTOS SA,2016-07-14
"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",141458,JOÃO CARLOS BACELAR,PL,BA,96788294000137,JB EMPREENDIMENTOS E PARTICIPACOES LTDA,1997-05-28
VIGILÂNCIA E LOCAÇÃO DE MÃO-DE-OBRA TERCEIRIZADA,5976,Eduardo Girão,PODEMOS,CE,00061036000185,LIFE EMPREENDIMENTOS E SERVICOS LTDA,1994-04-27
OUTRAS ATIVIDADES ADMINISTRATIVAS,5976,Eduardo Girão,PODEMOS,CE,00061036000266,LIFE EMPREENDIMENTOS E SERVICOS LTDA,1994-04-27
OUTRAS ATIVIDADES ADMINISTRATIVAS,5976,Eduardo Girão,PODEMOS,CE,00061036000347,LIFE EMPREENDIMENTOS E SERVICOS LTDA,1994-04-27
VIGILÂNCIA E LOCAÇÃO DE MÃO-DE-OBRA TERCEIRIZADA,5976,Eduardo Girão,PODEMOS,CE,00061036000428,LIFE EMPREENDIMENTOS E SERVICOS LTDA,1994-04-27
VIGILÂNCIA E LOCAÇÃO DE MÃO-DE-OBRA TERCEIRIZADA,5976,Eduardo Girão,PODEMOS,CE,00061036000509,LIFE EMPREENDIMENTOS E SERVICOS LTDA,1994-04-27
VIGILÂNCIA E LOCAÇÃO DE MÃO-DE-OBRA TERCEIRIZADA,5976,Eduardo Girão,PODEMOS,CE,00061036000690,LIFE EMPREENDIMENTOS E SERVICOS LTDA,1994-04-27
OUTRAS ATIVIDADES ADMINISTRATIVAS,5976,Eduardo Girão,PODEMOS,CE,00061036000770,LIFE EMPREENDIMENTOS E SERVICOS LTDA,1994-04-27
VIGILÂNCIA E LOCAÇÃO DE MÃO-DE-OBRA TERCEIRIZADA,5976,Eduardo Girão,PODEMOS,CE,00276523000165,REAP - REAL ADMNISTRACAO PRISIONAL LTDA,2000-03-30
INDÚSTRIA ALIMENTÍCIA E DE BEBIDAS,5998,Daniella Ribeiro,PP,PB,00301426000185,CANAA INDUSTRIA E COMERCIO DE BEBIDAS LTDA,1999-10-01
SAÚDE HUMANA E SERVIÇOS SOCIAIS,5322,Romário,PODEMOS,RJ,00545074000103,INSTITUTO BENEFICENTE ROMARIO DE SOUZA FARIA,2005-09-12
OUTRAS ATIVIDADES ADMINISTRATIVAS,3777,Eduardo Gomes,MDB,TO,00689294000100,"LEAO INDUSTRIA, COMERCIO E SERVICOS LTDA",2011-08-31
OUTRAS ATIVIDADES DE SERVIÇOS,5529,Antonio Anastasia,PSDB,MG,00719377000103,GRUPO BRASILEIRO DO PARLAMENTO LATINO AMERICANO,2019-04-11
INFORMAÇÃO E COMUNICAÇÃO,5976,Eduardo Girão,PODEMOS,CE,00975333000136,LUZ PRODUCOES CINEMATOGRAFICAS LTDA,2010-01-26
"COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS",5976,Eduardo Girão,PODEMOS,CE,01039790000181,COSTA LESTE DISTRIBUIDORA DE BEBIDAS LTDA,1997-12-31
COMÉRCIO VAREJISTA,5988,Soraya Thronicke,PSL,MS,01135830000199,THRONICKE & THRONICKE LTDA,1996-04-02
"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS",739,Ciro Nogueira,PP,PI,01161007000158,JJE AGENCIAMENTO DE SUGUROS E DE SERVICOS LTDA,2005-12-09
CONSTRUÇÃO,945,Alvaro Dias,PODEMOS,PR,01339188000160,CAD TRADE E EMPREENDIMENTOS IMOBILIARIOS LTDA,1996-07-30
CONSTRUÇÃO,945,Alvaro Dias,PODEMOS,PR,01339188000240,CAD TRADE E EMPREENDIMENTOS IMOBILIARIOS LTDA,1996-07-30
CONSTRUÇÃO,945,Alvaro Dias,PODEMOS,PR,01339188000321,CAD TRADE E EMPREENDIMENTOS IMOBILIARIOS LTDA,1996-07-30
CONSTRUÇÃO,945,Alvaro Dias,PODEMOS,PR,01339188000402,CAD TRADE E EMPREENDIMENTOS IMOBILIARIOS LTDA,1996-07-30
CONSTRUÇÃO,945,Alvaro Dias,PODEMOS,PR,01339188000593,CAD TRADE E EMPREENDIMENTOS IMOBILIARIOS LTDA,1996-07-30
INDÚSTRIA FARMACÊUTICA,5967,Angelo Coronel,PSD,BA,01578182000145,JULY HAIR PRODUTOS DE BELEZA LTDA,2000-01-19
"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS",5967,Angelo Coronel,PSD,BA,01578182000226,JULY HAIR PRODUTOS DE BELEZA LTDA,2000-01-19
"ARTES, CULTURA, ESPORTE E RECREAÇÃO",5979,Leila Barros,PSB,DF,01623940000108,L & L MIDIA LTDA,1997-01-09
"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",5973,Cid Gomes,PDT,CE,01628497000150,JAPI MIRIM AGROPECUARIA INDUSTRIA E COMERCIO LTDA,1997-01-02
OUTRAS ATIVIDADES PROFISSIONAIS,5895,Jorge Kajuru,CIDADANIA,GO,01633195000170,KPM ESPORTES LIMITADA,1997-01-20
INFORMAÇÃO E COMUNICAÇÃO,5895,Jorge Kajuru,CIDADANIA,GO,01764152000123,RADIO K FM LTDA,1997-04-14
VIGILÂNCIA E LOCAÇÃO DE MÃO-DE-OBRA TERCEIRIZADA,5899,Vanderlan Cardoso,PP,GO,01850985000107,TOP SERVICOS INDUSTRIA E PUBLICIDADE EIRELI,1997-05-14
OUTRAS ATIVIDADES DE SERVIÇOS,5967,Angelo Coronel,PSD,BA,01852267000170,ABICAFE ASSOCIACAO BAIANA DA INDUSTRIA E DO COMERCIO DE,2005-09-12
"ATIVIDADES JURÍDICAS, DE CONTABILIDADE E DE AUDITORIA",5627,Jean Paul Prates,PT,RN,01969331000105,PRATES & ASSOCIADOS ADVOGADOS,1998-04-13
"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",4994,Eduardo Braga,MDB,AM,02006839000162,AGROPECUARIA PARINTINS LTDA,1997-07-21
"COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS",739,Ciro Nogueira,PP,PI,02026753000100,DISTRIBUIDORA NOVA AMERICA LTDA,1997-06-01
CONSTRUÇÃO,5924,Oriovisto Guimarães,PODEMOS,PR,02039681000127,POSITIVO COMERCIO E SERVICOS LTDA.,1997-07-28
INDÚSTRIA DE MÓVEIS E MADEIRAS,5924,Oriovisto Guimarães,PODEMOS,PR,02039681000208,POSITIVO COMERCIO E SERVICOS LTDA.,1997-07-28
CONSTRUÇÃO,4994,Eduardo Braga,MDB,AM,02045985000105,INCORPORADORA PARINTINS LTDA,1997-07-21
ATIVIDADES IMOBILIÁRIAS,4994,Eduardo Braga,MDB,AM,02045988000130,PARINTINS CONSTRUCAO E INCORPORACAO LTDA,1997-08-15
COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,4994,Eduardo Braga,MDB,AM,02045988000211,PARINTINS CONSTRUCAO E INCORPORACAO LTDA,1997-08-15
COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,4994,Eduardo Braga,MDB,AM,02045988000300,PARINTINS CONSTRUCAO E INCORPORACAO LTDA,1997-08-15
COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,4994,Eduardo Braga,MDB,AM,02045988000483,PARINTINS CONSTRUCAO E INCORPORACAO LTDA,1997-08-15
COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,4994,Eduardo Braga,MDB,AM,02045988000564,PARINTINS CONSTRUCAO E INCORPORACAO LTDA,1997-08-15
INFORMAÇÃO E COMUNICAÇÃO,3396,Tasso Jereissati,PSDB,CE,02229600000151,JANGADEIRO CABO LTDA,2014-06-26
INFORMAÇÃO E COMUNICAÇÃO,3396,Tasso Jereissati,PSDB,CE,02229600000232,JANGADEIRO CABO LTDA,2014-06-26
INFORMAÇÃO E COMUNICAÇÃO,3396,Tasso Jereissati,PSDB,CE,02229602000140,JANGADEIRO MMDS LTDA,2014-06-26
INFORMAÇÃO E COMUNICAÇÃO,3396,Tasso Jereissati,PSDB,CE,02229602000221,JANGADEIRO MMDS LTDA,2014-06-26
INFORMAÇÃO E COMUNICAÇÃO,3396,Tasso Jereissati,PSDB,CE,02229602000302,JANGADEIRO MMDS LTDA,2014-06-26
INFORMAÇÃO E COMUNICAÇÃO,3396,Tasso Jereissati,PSDB,CE,02229602000493,JANGADEIRO MMDS LTDA,2014-06-26
INFORMAÇÃO E COMUNICAÇÃO,3396,Tasso Jereissati,PSDB,CE,02229602000574,JANGADEIRO MMDS LTDA,2014-06-26
"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS",5924,Oriovisto Guimarães,PODEMOS,PR,02330548000125,POSITIVO INVESTIMENTOS LTDA.,1998-01-29
ALOJAMENTO E ALIMENTAÇÃO,5322,Romário,PODEMOS,RJ,02417824000197,CAFE ONZE BAR E RESTAURANTE LTDA,1998-01-23
VIGILÂNCIA E LOCAÇÃO DE MÃO-DE-OBRA TERCEIRIZADA,5322,Romário,PODEMOS,RJ,02419086000117,CAFE DO GOL LTDA,1996-10-02
"COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS",5979,Leila Barros,PSB,DF,02570531000145,ROBOTCLEAN COMERCIO E REPRESENTACAO LIMITADA,1998-06-04
ATIVIDADES IMOBILIÁRIAS,5537,Dário Berger,MDB,SC,02599442000121,BRK2 ADMINISTRACAO DE IMOVEIS PROPRIOS LTDA,1998-06-18
VIGILÂNCIA E LOCAÇÃO DE MÃO-DE-OBRA TERCEIRIZADA,5976,Eduardo Girão,PODEMOS,CE,02674687000176,LIFE DEFENSE SEGURANCA LTDA,2001-04-27
VIGILÂNCIA E LOCAÇÃO DE MÃO-DE-OBRA TERCEIRIZADA,5976,Eduardo Girão,PODEMOS,CE,02674687000257,LIFE DEFENSE SEGURANCA LTDA,2001-04-27
"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",5585,Luiz do Carmo,MDB,GO,02768786000117,GOIAS EMPREENDIMENTOS AGROPECUARIOS LTDA,2013-02-08
VIGILÂNCIA E LOCAÇÃO DE MÃO-DE-OBRA TERCEIRIZADA,5585,Luiz do Carmo,MDB,GO,02768786000206,GOIAS EMPREENDIMENTOS AGROPECUARIOS LTDA,2013-02-08
"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS",3396,Tasso Jereissati,PSDB,CE,02819607000123,NOVA REFRESCOS LTDA,1998-02-28
COMÉRCIO VAREJISTA,5540,Fernando Bezerra Coelho,MDB,PE,02908120000117,POSTO ONDINA LTDA,1998-12-18
COMÉRCIO VAREJISTA,5540,Fernando Bezerra Coelho,MDB,PE,02908120000206,POSTO ONDINA LTDA,1998-12-18
VIGILÂNCIA E LOCAÇÃO DE MÃO-DE-OBRA TERCEIRIZADA,5976,Eduardo Girão,PODEMOS,CE,02954649000177,CEARA SEGURANCA ELETRONICA E SERVICOS LTDA,2006-11-30
COMÉRCIO VAREJISTA,5540,Fernando Bezerra Coelho,MDB,PE,03019131000109,POSTO BVM LTDA,1999-03-08
OUTRAS ATIVIDADES DE SERVIÇOS,945,Alvaro Dias,PODEMOS,PR,03049747000122,CENTRO DE ESTUDOS E NEGOCIOS DO MERCOSUL,2005-09-12
INFORMAÇÃO E COMUNICAÇÃO,5502,Plínio Valério,PSDB,AM,03141451000137,RTV AMAZONIA LTDA,1998-11-18
"COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS",5540,Fernando Bezerra Coelho,MDB,PE,03281550000114,BVM COMERCIAL LTDA,2001-12-13
EDUCAÇÃO,5924,Oriovisto Guimarães,PODEMOS,PR,03336461000128,POSITIVO FRANQUIAS LTDA.,1999-08-12
EDUCAÇÃO,5924,Oriovisto Guimarães,PODEMOS,PR,03336461000209,POSITIVO FRANQUIAS LTDA.,1999-08-12
EDUCAÇÃO,5924,Oriovisto Guimarães,PODEMOS,PR,03336461000390,POSITIVO FRANQUIAS LTDA.,1999-08-12
"ARTES, CULTURA, ESPORTE E RECREAÇÃO",5322,Romário,PODEMOS,RJ,03362240000124,ROMARIO SPORTS MARKETING LTDA,1999-07-30
OUTRAS ATIVIDADES DE SERVIÇOS,5976,Eduardo Girão,PODEMOS,CE,03582577000147,SECOPI- SERVICOS DE CAPACITACAO E ORIENTACAO PROFISSIONAL INTEGRADA LTDA,1998-05-06
VIGILÂNCIA E LOCAÇÃO DE MÃO-DE-OBRA TERCEIRIZADA,5976,Eduardo Girão,PODEMOS,CE,03582594000184,SECOPI-SERVICOS COMERCIAS DO PIAUI LTDA,1998-04-16
VIGILÂNCIA E LOCAÇÃO DE MÃO-DE-OBRA TERCEIRIZADA,5976,Eduardo Girão,PODEMOS,CE,03582594000265,SECOPI-SERVICOS COMERCIAS DO PIAUI LTDA,1998-04-16
VIGILÂNCIA E LOCAÇÃO DE MÃO-DE-OBRA TERCEIRIZADA,5976,Eduardo Girão,PODEMOS,CE,03582594000346,SECOPI-SERVICOS COMERCIAS DO PIAUI LTDA,1998-04-16
COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,5585,Luiz do Carmo,MDB,GO,03595651000160,FINK SISTEMAS AUTOMOTIVOS LTDA,1999-12-28
COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,5585,Luiz do Carmo,MDB,GO,03595651000240,FINK SISTEMAS AUTOMOTIVOS LTDA,1999-12-28
COMÉRCIO VAREJISTA,5008,Humberto Costa,PT,PE,03754242000169,SAPATO E BOLSA LTDA,2000-04-12
MINERAÇÃO,5585,Luiz do Carmo,MDB,GO,03888604000104,MINERADORA DE CALCARIO SERRA DOURADA LTDA,2005-04-27
MINERAÇÃO,5585,Luiz do Carmo,MDB,GO,03888604000295,MINERADORA DE CALCARIO SERRA DOURADA LTDA,2005-04-27
"ARTES, CULTURA, ESPORTE E RECREAÇÃO",4525,Fernando Collor,PROS,AL,03926681000101,GAZETA EVENTOS LTDA,2000-07-12
OUTRAS ATIVIDADES PROFISSIONAIS,4525,Fernando Collor,PROS,AL,03936674000190,GAZETA DE ALAGOAS ON LINE LTDA,2000-07-18
"PETRÓLEO, GÁS E CARVÃO MINERAL",5627,Jean Paul Prates,PT,RN,03972629000191,CARCARA PETROLEO LTDA,2000-05-26
CONSTRUÇÃO,470,Chico Rodrigues,DEM,RR,04127598000135,SAN SEBASTIAN CONSTRUCOES TRANSPORTES TERRAPLANAGEM E AGROPECUARIA LTDA,2000-11-08
VIGILÂNCIA E LOCAÇÃO DE MÃO-DE-OBRA TERCEIRIZADA,5976,Eduardo Girão,PODEMOS,CE,04196136000170,SERVIS ELETRONICA DEFENSE LTDA,2006-09-14
"COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS",5976,Eduardo Girão,PODEMOS,CE,04196136000250,SERVIS ELETRONICA DEFENSE LTDA,2006-09-14
VIGILÂNCIA E LOCAÇÃO DE MÃO-DE-OBRA TERCEIRIZADA,5976,Eduardo Girão,PODEMOS,CE,04196136000331,SERVIS ELETRONICA DEFENSE LTDA,2006-09-14
VIGILÂNCIA E LOCAÇÃO DE MÃO-DE-OBRA TERCEIRIZADA,5976,Eduardo Girão,PODEMOS,CE,04196136000412,SERVIS ELETRONICA DEFENSE LTDA,2006-09-14
VIGILÂNCIA E LOCAÇÃO DE MÃO-DE-OBRA TERCEIRIZADA,5976,Eduardo Girão,PODEMOS,CE,04196136000501,SERVIS ELETRONICA DEFENSE LTDA,2006-09-14
VIGILÂNCIA E LOCAÇÃO DE MÃO-DE-OBRA TERCEIRIZADA,5976,Eduardo Girão,PODEMOS,CE,04196136000684,SERVIS ELETRONICA DEFENSE LTDA,2006-09-14
VIGILÂNCIA E LOCAÇÃO DE MÃO-DE-OBRA TERCEIRIZADA,5976,Eduardo Girão,PODEMOS,CE,04196136000765,SERVIS ELETRONICA DEFENSE LTDA,2006-09-14
VIGILÂNCIA E LOCAÇÃO DE MÃO-DE-OBRA TERCEIRIZADA,5976,Eduardo Girão,PODEMOS,CE,04196136000846,SERVIS ELETRONICA DEFENSE LTDA,2006-09-14
"ARTES, CULTURA, ESPORTE E RECREAÇÃO",5322,Romário,PODEMOS,RJ,04200790000100,SOLDATI GAMES INTERNACIONAL LTDA,2001-11-26
OUTRAS ATIVIDADES PROFISSIONAIS,5976,Eduardo Girão,PODEMOS,CE,04395936000110,PRODUTORES D ALDEIA LTDA,2001-04-18
VIGILÂNCIA E LOCAÇÃO DE MÃO-DE-OBRA TERCEIRIZADA,5976,Eduardo Girão,PODEMOS,CE,04401345000108,CONSERVADORA MANAUS LTDA,1995-07-14
OUTRAS ATIVIDADES ADMINISTRATIVAS,5976,Eduardo Girão,PODEMOS,CE,04401345000299,CONSERVADORA MANAUS LTDA,1995-07-14
"ATIVIDADES JURÍDICAS, DE CONTABILIDADE E DE AUDITORIA",5529,Antonio Anastasia,PSDB,MG,04403922000109,PLS - SALGADO ADVOGADOS,2001-04-09
OUTRAS ATIVIDADES ADMINISTRATIVAS,4994,Eduardo Braga,MDB,AM,04414509000131,PARINTINS AUTOMOVEIS LTDA,2001-04-19
COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,4994,Eduardo Braga,MDB,AM,04414509000212,PARINTINS AUTOMOVEIS LTDA,2001-04-19
COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,4994,Eduardo Braga,MDB,AM,04414509000301,PARINTINS AUTOMOVEIS LTDA,2001-04-19
COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,4994,Eduardo Braga,MDB,AM,04414509000484,PARINTINS AUTOMOVEIS LTDA,2001-04-19
AGÊNCIAS DE VIAGEM E TURISMO,5502,Plínio Valério,PSDB,AM,04457677000104,AT COMERCIO E REPRESENTACOES LTDA,2002-05-10
"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",35,Jader Barbalho,MDB,PA,04580981000144,AGROPECUARIA RIO BRANCO EIRELI,1979-02-08
COMÉRCIO VAREJISTA,4560,Sérgio Petecão,PSD,AC,04600524000174,POSTO CINCO S LTDA,1984-05-16
INDÚSTRIA ALIMENTÍCIA E DE BEBIDAS,5899,Vanderlan Cardoso,PP,GO,04647345000192,MICO'S INDUSTRIA E COMERCIO DE PRODUTOS ALIMENTICIOS LTDA,2003-07-30
"TRANSPORTE, ARMAZENAGEM E CORREIO",5899,Vanderlan Cardoso,PP,GO,04696857000149,SD TRANSPORTES LTDA,2014-05-28
SAÚDE HUMANA E SERVIÇOS SOCIAIS,475,Confúcio Moura,MDB,RO,04823665000156,TEZ DERMATOLOGIA S/S LTDA,2001-12-17
INFORMAÇÃO E COMUNICAÇÃO,4525,Fernando Collor,PROS,AL,05196932000175,TV MAR LTDA -,2016-03-03
MINERAÇÃO,5585,Luiz do Carmo,MDB,GO,05291545000118,CALCILANDIA MINERACAO LTDA,2017-03-30
OUTRAS ATIVIDADES PROFISSIONAIS,5895,Jorge Kajuru,CIDADANIA,GO,05329142000110,K PRODUCOES ARTISTICAS LTDA,2002-09-24
CONSTRUÇÃO,4994,Eduardo Braga,MDB,AM,05400209000166,PARINTINS PARTICIPACOES LTDA.,2002-11-26
CONSTRUÇÃO,4994,Eduardo Braga,MDB,AM,05400209000247,PARINTINS PARTICIPACOES LTDA.,2002-11-26
COMÉRCIO VAREJISTA,677,Roberto Rocha,PSDB,MA,05470552000187,AQUICULTURA PORTO DAS GABARRAS LTDA,2003-01-10
"COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS",5899,Vanderlan Cardoso,PP,GO,05820423000171,ACTIVE TRADING EXPORTACAO E IMPORTACAO DE MERCADORIAS LTDA,2003-06-12
INDÚSTRIA AUTOMOBILÍSTICA E DE TRANSPORTE,5899,Vanderlan Cardoso,PP,GO,05820423000252,ACTIVE TRADING EXPORTACAO E IMPORTACAO DE MERCADORIAS LTDA,2003-06-12
VIGILÂNCIA E LOCAÇÃO DE MÃO-DE-OBRA TERCEIRIZADA,5976,Eduardo Girão,PODEMOS,CE,05868823000157,BANK S SEGURANCA E TRANSPORTE DE VALORES LIMITADA,1996-02-16
ALOJAMENTO E ALIMENTAÇÃO,739,Ciro Nogueira,PP,PI,05896781000168,SEVEN - BAR & CHARUTARIA LTDA,2003-08-21
"COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS",5899,Vanderlan Cardoso,PP,GO,05934458000131,COMERCIO ATACADISTA DE PRODUTOS ALIMENTICIOS V V C LTDA,2003-09-25
"COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS",5899,Vanderlan Cardoso,PP,GO,05940769000103,ATIVO COMERCIO DE PRODUTOS HIGIENICOS LTDA,2003-10-21
"COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS",5899,Vanderlan Cardoso,PP,GO,05940769000294,ATIVO COMERCIO DE PRODUTOS HIGIENICOS LTDA,2003-10-21
"ARTES, CULTURA, ESPORTE E RECREAÇÃO",5322,Romário,PODEMOS,RJ,05976244000128,"ONZE BOATE, EVENTOS E PROMOCOES LTDA",2003-11-03
EDUCAÇÃO,5924,Oriovisto Guimarães,PODEMOS,PR,05981107000181,O.G. ADMINISTRACAO DE BENS LTDA,2003-10-10
INFORMAÇÃO E COMUNICAÇÃO,5990,Carlos Viana,PSD,MG,06008527000149,VOX DOMINI COMUNICACAO LTDA,2008-08-28
"COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS",5973,Cid Gomes,PDT,CE,06073146000143,SOCORPEL SOBRAL COMERCIO DE RACOES E PEIXES LTDA,2004-01-07
"COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS",5899,Vanderlan Cardoso,PP,GO,06106526000137,NOVA TERRA COMERCIO DE ALIMENTOS & PARTICIPACOES LTDA,2004-02-03
"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS",5899,Vanderlan Cardoso,PP,GO,06124602000137,PERES & CARDOSO EMPREENDIMENTOS E PARTICIPACOES LTDA,2004-03-03
"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS",5924,Oriovisto Guimarães,PODEMOS,PR,06192239000197,GOLS PARTICIPACOES SOCIETARIAS LTDA,2018-05-15
MINERAÇÃO,5585,Luiz do Carmo,MDB,GO,06220490000118,CALCARIO URUACU LTDA,2004-04-28
MINERAÇÃO,5585,Luiz do Carmo,MDB,GO,06251971000190,MINERACAO MORRO ESCURO LTDA,2004-05-13
OUTRAS ATIVIDADES PROFISSIONAIS,739,Ciro Nogueira,PP,PI,06354722000120,TREVO - AGENCIAMENTO DE SEGUROS E DE SERVICOS LTDA,2004-06-30
OUTRAS ATIVIDADES PROFISSIONAIS,739,Ciro Nogueira,PP,PI,06354722000201,TREVO - AGENCIAMENTO DE SEGUROS E DE SERVICOS LTDA,2004-06-30
CONSTRUÇÃO,739,Ciro Nogueira,PP,PI,06666770000154,CIRO NOGUEIRA AGROPECUARIA E IMOVEIS LTDA,2013-11-26
"ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL",5973,Cid Gomes,PDT,CE,07144674000109,CONSELHO DE DESENVOLVIMENTO ECONOMICO - CDE,2005-09-12
COMÉRCIO VAREJISTA,2331,Rose de Freitas,PODEMOS,ES,07326686000154,JR FREITAS CONFECCAO E COMERCIO LTDA,2005-04-05
"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS",5899,Vanderlan Cardoso,PP,GO,07405835000170,VANTON EMPREENDIMENTOS LTDA,2005-02-21
OUTRAS ATIVIDADES PROFISSIONAIS,5895,Jorge Kajuru,CIDADANIA,GO,07723652000101,JRC PRODUCOES ARTISTICAS LTDA,2005-11-04
VIGILÂNCIA E LOCAÇÃO DE MÃO-DE-OBRA TERCEIRIZADA,5899,Vanderlan Cardoso,PP,GO,07982678000166,NEW-PACK SERVICOS DE EMPACOTAMENTO LTDA,2013-10-14
VIGILÂNCIA E LOCAÇÃO DE MÃO-DE-OBRA TERCEIRIZADA,5899,Vanderlan Cardoso,PP,GO,07982678000247,NEW-PACK SERVICOS DE EMPACOTAMENTO LTDA,2013-10-14
"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS",4525,Fernando Collor,PROS,AL,08048216000139,AGUA BRANCA PARTICIPACOES LTDA.,2006-04-13
INDÚSTRIA QUÍMICA,5899,Vanderlan Cardoso,PP,GO,08075503000138,ACTIVE INDUSTRIA E COMERCIO DE PRODUTOS DE HIGIENE PESSOAL E COSMETICOS S. A.,2006-06-20
OUTRAS ATIVIDADES DE SERVIÇOS,4531,Jayme Campos,DEM,MT,08766772000140,INSTITUTO JAIME VERISSIMO DE CAMPOS JUNIOR - JAIMINHO,2007-03-12
"TRANSPORTE, ARMAZENAGEM E CORREIO",5540,Fernando Bezerra Coelho,MDB,PE,08815011000131,TRANSVALE TRANSPORTADORA DO VALE LTDA,1984-03-19
SAÚDE HUMANA E SERVIÇOS SOCIAIS,5540,Fernando Bezerra Coelho,MDB,PE,08815011000212,TRANSVALE TRANSPORTADORA DO VALE LTDA,1984-03-19
SAÚDE HUMANA E SERVIÇOS SOCIAIS,5540,Fernando Bezerra Coelho,MDB,PE,08815011000301,TRANSVALE TRANSPORTADORA DO VALE LTDA,1984-03-19
SAÚDE HUMANA E SERVIÇOS SOCIAIS,5540,Fernando Bezerra Coelho,MDB,PE,08815011000565,TRANSVALE TRANSPORTADORA DO VALE LTDA,1984-03-19
INDÚSTRIA TÊXTIL E DE VESTUÁRIO,5998,Daniella Ribeiro,PP,PB,09051897000157,TATIANENSE TEXTIL S/A,1998-06-26
"TRANSPORTE, ARMAZENAGEM E CORREIO",5976,Eduardo Girão,PODEMOS,CE,09076071000142,SERVIS SERVICOS AEROPORTUARIOS LTDA,2007-08-22
OUTRAS ATIVIDADES PROFISSIONAIS,5627,Jean Paul Prates,PT,RN,09321634000110,SINGLETON PARTICIPACOES IMOBILIARIAS LTDA,2008-01-11
"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",70,Renan Calheiros,MDB,AL,09355788000123,AGROPECUARIA ALAGOAS LTDA,2008-01-22
"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS",1173,Wellington Fagundes,PL,MT,09357691000150,WAF ADMINISTRADORA DE EMPRESAS LTDA,2008-02-15
COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,4994,Eduardo Braga,MDB,AM,09452043000182,PARINTINS MOTOS LTDA,2008-04-01
COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,4994,Eduardo Braga,MDB,AM,09452043000263,PARINTINS MOTOS LTDA,2008-04-01
